pack_id,chapter_id,session_id,turn_count,token_est,too_long_flag,prompt_injection_flag,pii_email,pii_url,pii_phone,pii_api_key,codeblock_flag,llm_readability_score,penalty
689854fe-c678-8320-8241-67bf5b566e98::689854fe-c678-8320-8241-67bf5b566e98::S7,689854fe-c678-8320-8241-67bf5b566e98,689854fe-c678-8320-8241-67bf5b566e98::S7,3,991,False,False,False,False,True,False,False,95,5
68579dc8-157c-8013-af17-c000f60441e8::68579dc8-157c-8013-af17-c000f60441e8::S20,68579dc8-157c-8013-af17-c000f60441e8,68579dc8-157c-8013-af17-c000f60441e8::S20,2,994,False,False,False,False,True,False,False,95,5
6881df74-c5a8-8324-807d-ed60023699de::6881df74-c5a8-8324-807d-ed60023699de::S2,6881df74-c5a8-8324-807d-ed60023699de,6881df74-c5a8-8324-807d-ed60023699de::S2,4,994,False,False,False,False,True,False,False,95,5
68b400fa-ab58-8324-9639-ada95921b2ac::68b400fa-ab58-8324-9639-ada95921b2ac::S3,68b400fa-ab58-8324-9639-ada95921b2ac,68b400fa-ab58-8324-9639-ada95921b2ac::S3,2,998,False,False,False,False,True,False,False,95,5
690ad2ff-9f70-8329-a3a4-2cc818498c30::690ad2ff-9f70-8329-a3a4-2cc818498c30::S1,690ad2ff-9f70-8329-a3a4-2cc818498c30,690ad2ff-9f70-8329-a3a4-2cc818498c30::S1,4,1000,False,False,False,False,True,False,False,95,5
68d3de50-3378-832d-8918-08d84414097a::68d3de50-3378-832d-8918-08d84414097a::S1,68d3de50-3378-832d-8918-08d84414097a,68d3de50-3378-832d-8918-08d84414097a::S1,4,1003,False,False,False,False,True,False,False,95,5
686a0d98-268c-8013-b58f-399acc5428f8::686a0d98-268c-8013-b58f-399acc5428f8::S2,686a0d98-268c-8013-b58f-399acc5428f8,686a0d98-268c-8013-b58f-399acc5428f8::S2,8,1024,False,False,False,False,True,False,False,95,5
68b368b4-1040-8327-8185-46023ab81b15::68b368b4-1040-8327-8185-46023ab81b15::S1,68b368b4-1040-8327-8185-46023ab81b15,68b368b4-1040-8327-8185-46023ab81b15::S1,2,1026,False,False,False,False,True,False,False,95,5
689a4e63-f760-8332-970c-76f5f7c69aa7::689a4e63-f760-8332-970c-76f5f7c69aa7::S1,689a4e63-f760-8332-970c-76f5f7c69aa7,689a4e63-f760-8332-970c-76f5f7c69aa7::S1,4,1033,False,False,False,False,True,False,False,95,5
689cd235-6cb8-8323-92c3-8e59a2a1efcc::689cd235-6cb8-8323-92c3-8e59a2a1efcc::S2,689cd235-6cb8-8323-92c3-8e59a2a1efcc,689cd235-6cb8-8323-92c3-8e59a2a1efcc::S2,4,1033,False,False,False,False,True,False,False,95,5
68ce23a0-4fd4-8330-b92d-56d224f60f61::68ce23a0-4fd4-8330-b92d-56d224f60f61::S8,68ce23a0-4fd4-8330-b92d-56d224f60f61,68ce23a0-4fd4-8330-b92d-56d224f60f61::S8,2,1036,False,False,False,False,True,False,False,95,5
68754ba6-d8d0-8013-8b4d-8fb660d1d475::68754ba6-d8d0-8013-8b4d-8fb660d1d475::S18,68754ba6-d8d0-8013-8b4d-8fb660d1d475,68754ba6-d8d0-8013-8b4d-8fb660d1d475::S18,9,1041,False,False,False,False,True,False,False,95,5
68a227cb-da90-8323-92a3-14396d8ae11c::68a227cb-da90-8323-92a3-14396d8ae11c::S2,68a227cb-da90-8323-92a3-14396d8ae11c,68a227cb-da90-8323-92a3-14396d8ae11c::S2,6,1044,False,False,False,False,True,False,False,95,5
68a60203-e240-8322-bf21-1f918924e423::68a60203-e240-8322-bf21-1f918924e423::S9,68a60203-e240-8322-bf21-1f918924e423,68a60203-e240-8322-bf21-1f918924e423::S9,8,1047,False,False,False,False,True,False,False,95,5
6892ccb1-4dfc-8333-b76d-9bae58cdde99::6892ccb1-4dfc-8333-b76d-9bae58cdde99::S5,6892ccb1-4dfc-8333-b76d-9bae58cdde99,6892ccb1-4dfc-8333-b76d-9bae58cdde99::S5,4,1053,False,False,False,False,True,False,False,95,5
68ca32a2-5724-8322-a604-0a20813fc395::68ca32a2-5724-8322-a604-0a20813fc395::S1,68ca32a2-5724-8322-a604-0a20813fc395,68ca32a2-5724-8322-a604-0a20813fc395::S1,6,1053,False,False,False,False,True,False,False,95,5
68889b38-9d30-832a-96ed-a2b828953681::68889b38-9d30-832a-96ed-a2b828953681::S1,68889b38-9d30-832a-96ed-a2b828953681,68889b38-9d30-832a-96ed-a2b828953681::S1,9,1057,False,False,False,False,True,False,False,95,5
68579dc8-157c-8013-af17-c000f60441e8::68579dc8-157c-8013-af17-c000f60441e8::S10,68579dc8-157c-8013-af17-c000f60441e8,68579dc8-157c-8013-af17-c000f60441e8::S10,11,1071,False,False,False,False,True,False,False,95,5
6901f7da-f41c-8328-ad72-62e0b660231e::6901f7da-f41c-8328-ad72-62e0b660231e::S1,6901f7da-f41c-8328-ad72-62e0b660231e,6901f7da-f41c-8328-ad72-62e0b660231e::S1,5,1072,False,False,False,False,True,False,False,95,5
68a4b3e2-30b0-8328-b4b7-8e1d0ffff5a8::68a4b3e2-30b0-8328-b4b7-8e1d0ffff5a8::S1,68a4b3e2-30b0-8328-b4b7-8e1d0ffff5a8,68a4b3e2-30b0-8328-b4b7-8e1d0ffff5a8::S1,2,1073,False,False,False,False,True,False,False,95,5
685785f6-3aac-8013-aa3e-1691e9836be7::685785f6-3aac-8013-aa3e-1691e9836be7::S2,685785f6-3aac-8013-aa3e-1691e9836be7,685785f6-3aac-8013-aa3e-1691e9836be7::S2,9,1075,False,False,False,False,True,False,False,95,5
6885f058-5f60-8324-a1de-b0120da58776::6885f058-5f60-8324-a1de-b0120da58776::S2,6885f058-5f60-8324-a1de-b0120da58776,6885f058-5f60-8324-a1de-b0120da58776::S2,3,1077,False,False,False,False,True,False,False,95,5
68594a2e-7474-8013-ae97-ac8fb654aa89::68594a2e-7474-8013-ae97-ac8fb654aa89::S3,68594a2e-7474-8013-ae97-ac8fb654aa89,68594a2e-7474-8013-ae97-ac8fb654aa89::S3,2,1083,False,False,False,False,True,False,False,95,5
68626f23-3390-8013-a551-419b9a73970e::68626f23-3390-8013-a551-419b9a73970e::S13,68626f23-3390-8013-a551-419b9a73970e,68626f23-3390-8013-a551-419b9a73970e::S13,4,1084,False,False,False,False,True,False,False,95,5
6889410b-2040-8331-83e4-72ec6939c0a1::6889410b-2040-8331-83e4-72ec6939c0a1::S4,6889410b-2040-8331-83e4-72ec6939c0a1,6889410b-2040-8331-83e4-72ec6939c0a1::S4,1,1084,False,False,False,False,True,False,False,95,5
68de675d-e980-8331-adfa-702035d69468::68de675d-e980-8331-adfa-702035d69468::S2,68de675d-e980-8331-adfa-702035d69468,68de675d-e980-8331-adfa-702035d69468::S2,7,1084,False,False,False,False,True,False,False,95,5
689c79b2-4058-8326-8b43-664b2d56fdd2::689c79b2-4058-8326-8b43-664b2d56fdd2::S6,689c79b2-4058-8326-8b43-664b2d56fdd2,689c79b2-4058-8326-8b43-664b2d56fdd2::S6,2,1095,False,False,False,False,True,False,False,95,5
6875692f-2be8-8013-8d09-00006c72dc16::6875692f-2be8-8013-8d09-00006c72dc16::S13,6875692f-2be8-8013-8d09-00006c72dc16,6875692f-2be8-8013-8d09-00006c72dc16::S13,5,1096,False,False,False,False,True,False,False,95,5
688c4b31-bf94-832c-9fdd-0ddc76890892::688c4b31-bf94-832c-9fdd-0ddc76890892::S6,688c4b31-bf94-832c-9fdd-0ddc76890892,688c4b31-bf94-832c-9fdd-0ddc76890892::S6,4,1105,False,False,False,False,True,False,False,95,5
68ae81bb-b8ec-8322-83f6-bbf7a12c4c73::68ae81bb-b8ec-8322-83f6-bbf7a12c4c73::S3,68ae81bb-b8ec-8322-83f6-bbf7a12c4c73,68ae81bb-b8ec-8322-83f6-bbf7a12c4c73::S3,4,1109,False,False,False,False,True,False,False,95,5
68712e65-ad54-8013-a9f6-1961f8508983::68712e65-ad54-8013-a9f6-1961f8508983::S1,68712e65-ad54-8013-a9f6-1961f8508983,68712e65-ad54-8013-a9f6-1961f8508983::S1,10,1124,False,False,False,False,True,False,False,95,5
68754ba6-d8d0-8013-8b4d-8fb660d1d475::68754ba6-d8d0-8013-8b4d-8fb660d1d475::S14,68754ba6-d8d0-8013-8b4d-8fb660d1d475,68754ba6-d8d0-8013-8b4d-8fb660d1d475::S14,11,1127,False,False,False,False,True,False,False,95,5
686d0f8a-4374-8013-a7c3-b60adcc418a2::686d0f8a-4374-8013-a7c3-b60adcc418a2::S3,686d0f8a-4374-8013-a7c3-b60adcc418a2,686d0f8a-4374-8013-a7c3-b60adcc418a2::S3,8,1130,False,False,False,False,True,False,False,95,5
6878fe19-030c-8013-9c4e-6ac7057e0895::6878fe19-030c-8013-9c4e-6ac7057e0895::S8,6878fe19-030c-8013-9c4e-6ac7057e0895,6878fe19-030c-8013-9c4e-6ac7057e0895::S8,8,1144,False,False,False,False,True,False,False,95,5
6895f26e-befc-8320-9e33-c21f4e149c94::6895f26e-befc-8320-9e33-c21f4e149c94::S2,6895f26e-befc-8320-9e33-c21f4e149c94,6895f26e-befc-8320-9e33-c21f4e149c94::S2,7,1146,False,False,False,False,True,False,False,95,5
687541c5-91bc-8013-8e23-81828468d606::687541c5-91bc-8013-8e23-81828468d606::S11,687541c5-91bc-8013-8e23-81828468d606,687541c5-91bc-8013-8e23-81828468d606::S11,4,1155,False,False,False,False,True,False,False,95,5
68ce220c-3624-832e-8b73-1aa745a31093::68ce220c-3624-832e-8b73-1aa745a31093::S1,68ce220c-3624-832e-8b73-1aa745a31093,68ce220c-3624-832e-8b73-1aa745a31093::S1,2,1161,False,False,False,False,True,False,False,95,5
68c8696c-4c04-8322-9761-b6e3bd444ea4::68c8696c-4c04-8322-9761-b6e3bd444ea4::S5,68c8696c-4c04-8322-9761-b6e3bd444ea4,68c8696c-4c04-8322-9761-b6e3bd444ea4::S5,10,1175,False,False,False,False,True,False,False,95,5
68f30e6c-08dc-8327-8580-c3f665600b50::68f30e6c-08dc-8327-8580-c3f665600b50::S5,68f30e6c-08dc-8327-8580-c3f665600b50,68f30e6c-08dc-8327-8580-c3f665600b50::S5,2,1178,False,False,False,False,True,False,False,95,5
68a29fd4-cecc-8330-82f1-8b7b1c867457::68a29fd4-cecc-8330-82f1-8b7b1c867457::S6,68a29fd4-cecc-8330-82f1-8b7b1c867457,68a29fd4-cecc-8330-82f1-8b7b1c867457::S6,7,1186,False,False,False,False,True,False,False,95,5
67ee736e-5e14-8013-8ef6-01a1e1844255::67ee736e-5e14-8013-8ef6-01a1e1844255::S10,67ee736e-5e14-8013-8ef6-01a1e1844255,67ee736e-5e14-8013-8ef6-01a1e1844255::S10,10,1192,False,False,False,False,True,False,False,95,5
67ee736e-5e14-8013-8ef6-01a1e1844255::67ee736e-5e14-8013-8ef6-01a1e1844255::S37,67ee736e-5e14-8013-8ef6-01a1e1844255,67ee736e-5e14-8013-8ef6-01a1e1844255::S37,3,1192,False,False,False,False,True,False,False,95,5
68754482-98d8-8013-bb1b-c71108b789d3::68754482-98d8-8013-bb1b-c71108b789d3::S2,68754482-98d8-8013-bb1b-c71108b789d3,68754482-98d8-8013-bb1b-c71108b789d3::S2,2,1193,False,False,False,False,True,False,False,95,5
68f10ab3-6918-8327-8f9d-594874d0bcd2::68f10ab3-6918-8327-8f9d-594874d0bcd2::S14,68f10ab3-6918-8327-8f9d-594874d0bcd2,68f10ab3-6918-8327-8f9d-594874d0bcd2::S14,3,1204,False,False,False,False,True,False,False,95,5
6910b294-ec8c-8331-87c9-d3ef120874e3::6910b294-ec8c-8331-87c9-d3ef120874e3::S1,6910b294-ec8c-8331-87c9-d3ef120874e3,6910b294-ec8c-8331-87c9-d3ef120874e3::S1,5,1213,False,False,False,False,True,False,False,95,5
68d3902a-db10-8333-936a-1b3070619a37::68d3902a-db10-8333-936a-1b3070619a37::S9,68d3902a-db10-8333-936a-1b3070619a37,68d3902a-db10-8333-936a-1b3070619a37::S9,4,1218,False,False,False,False,True,False,False,95,5
689f6d77-e3e0-8324-af23-374a352188f4::689f6d77-e3e0-8324-af23-374a352188f4::S1,689f6d77-e3e0-8324-af23-374a352188f4,689f6d77-e3e0-8324-af23-374a352188f4::S1,8,1220,False,False,False,False,True,False,False,95,5
6892ccb1-4dfc-8333-b76d-9bae58cdde99::6892ccb1-4dfc-8333-b76d-9bae58cdde99::S8,6892ccb1-4dfc-8333-b76d-9bae58cdde99,6892ccb1-4dfc-8333-b76d-9bae58cdde99::S8,4,1224,False,False,False,False,True,False,False,95,5
68a2a6f2-82ec-8331-a045-bbc839e4f9b5::68a2a6f2-82ec-8331-a045-bbc839e4f9b5::S1,68a2a6f2-82ec-8331-a045-bbc839e4f9b5,68a2a6f2-82ec-8331-a045-bbc839e4f9b5::S1,19,1224,False,False,False,False,True,False,False,95,5
68a2a6f2-82ec-8331-a045-bbc839e4f9b5::68a2a6f2-82ec-8331-a045-bbc839e4f9b5::S2,68a2a6f2-82ec-8331-a045-bbc839e4f9b5,68a2a6f2-82ec-8331-a045-bbc839e4f9b5::S2,18,1226,False,False,False,False,True,False,False,95,5
68579923-7c34-8013-bfc4-09aad8e99cd3::68579923-7c34-8013-bfc4-09aad8e99cd3::S17,68579923-7c34-8013-bfc4-09aad8e99cd3,68579923-7c34-8013-bfc4-09aad8e99cd3::S17,5,1232,False,False,False,False,True,False,False,95,5
688b398f-94dc-8325-9b83-d6b6b6687e4b::688b398f-94dc-8325-9b83-d6b6b6687e4b::S1,688b398f-94dc-8325-9b83-d6b6b6687e4b,688b398f-94dc-8325-9b83-d6b6b6687e4b::S1,4,1237,False,False,False,False,True,False,False,95,5
68655878-9c08-8013-960c-4b4fb281f5d8::68655878-9c08-8013-960c-4b4fb281f5d8::S1,68655878-9c08-8013-960c-4b4fb281f5d8,68655878-9c08-8013-960c-4b4fb281f5d8::S1,8,1246,False,False,False,False,True,False,False,95,5
68579923-7c34-8013-bfc4-09aad8e99cd3::68579923-7c34-8013-bfc4-09aad8e99cd3::S16,68579923-7c34-8013-bfc4-09aad8e99cd3,68579923-7c34-8013-bfc4-09aad8e99cd3::S16,6,1266,False,False,False,False,True,False,False,95,5
67ee736e-5e14-8013-8ef6-01a1e1844255::67ee736e-5e14-8013-8ef6-01a1e1844255::S7,67ee736e-5e14-8013-8ef6-01a1e1844255,67ee736e-5e14-8013-8ef6-01a1e1844255::S7,11,1267,False,False,False,False,True,False,False,95,5
688bb804-b590-8320-8312-50ca78bd7776::688bb804-b590-8320-8312-50ca78bd7776::S1,688bb804-b590-8320-8312-50ca78bd7776,688bb804-b590-8320-8312-50ca78bd7776::S1,6,1285,False,False,False,False,True,False,False,95,5
68579dc8-157c-8013-af17-c000f60441e8::68579dc8-157c-8013-af17-c000f60441e8::S4,68579dc8-157c-8013-af17-c000f60441e8,68579dc8-157c-8013-af17-c000f60441e8::S4,8,1286,False,False,False,False,True,False,False,95,5
68ce23a0-4fd4-8330-b92d-56d224f60f61::68ce23a0-4fd4-8330-b92d-56d224f60f61::S4,68ce23a0-4fd4-8330-b92d-56d224f60f61,68ce23a0-4fd4-8330-b92d-56d224f60f61::S4,4,1286,False,False,False,False,True,False,False,95,5
687689d3-7124-8013-88a9-3a5932fd8e6e::687689d3-7124-8013-88a9-3a5932fd8e6e::S4,687689d3-7124-8013-88a9-3a5932fd8e6e,687689d3-7124-8013-88a9-3a5932fd8e6e::S4,6,1289,False,False,False,False,True,False,False,95,5
68fe508c-cd5c-8327-abdb-d81e434241d7::68fe508c-cd5c-8327-abdb-d81e434241d7::S1,68fe508c-cd5c-8327-abdb-d81e434241d7,68fe508c-cd5c-8327-abdb-d81e434241d7::S1,2,1291,False,False,False,False,True,False,False,95,5
68579dc8-157c-8013-af17-c000f60441e8::68579dc8-157c-8013-af17-c000f60441e8::S5,68579dc8-157c-8013-af17-c000f60441e8,68579dc8-157c-8013-af17-c000f60441e8::S5,6,1296,False,False,False,False,True,False,False,95,5
68ae727c-f85c-832b-a2a1-e168a1ff0b61::68ae727c-f85c-832b-a2a1-e168a1ff0b61::S1,68ae727c-f85c-832b-a2a1-e168a1ff0b61,68ae727c-f85c-832b-a2a1-e168a1ff0b61::S1,4,1296,False,False,False,False,True,False,False,95,5
68850a3f-0218-8322-924f-2fe00ff2a12f::68850a3f-0218-8322-924f-2fe00ff2a12f::S2,68850a3f-0218-8322-924f-2fe00ff2a12f,68850a3f-0218-8322-924f-2fe00ff2a12f::S2,12,1325,False,False,False,False,True,False,False,95,5
67ee736e-5e14-8013-8ef6-01a1e1844255::67ee736e-5e14-8013-8ef6-01a1e1844255::S28,67ee736e-5e14-8013-8ef6-01a1e1844255,67ee736e-5e14-8013-8ef6-01a1e1844255::S28,6,1337,False,False,False,False,True,False,False,95,5
690ad2ab-79e0-832e-b5fd-0f3d513f9f13::690ad2ab-79e0-832e-b5fd-0f3d513f9f13::S1,690ad2ab-79e0-832e-b5fd-0f3d513f9f13,690ad2ab-79e0-832e-b5fd-0f3d513f9f13::S1,6,1338,False,False,False,False,True,False,False,95,5
68b66ee1-729c-8323-af6e-b09f60156e52::68b66ee1-729c-8323-af6e-b09f60156e52::S2,68b66ee1-729c-8323-af6e-b09f60156e52,68b66ee1-729c-8323-af6e-b09f60156e52::S2,2,1339,False,False,False,False,True,False,False,95,5
68e7d7f1-b2a0-832a-92bf-020d25f680a7::68e7d7f1-b2a0-832a-92bf-020d25f680a7::S6,68e7d7f1-b2a0-832a-92bf-020d25f680a7,68e7d7f1-b2a0-832a-92bf-020d25f680a7::S6,2,1348,False,False,False,False,True,False,False,95,5
68da4e5c-4004-8330-9ac2-06c03ed7638d::68da4e5c-4004-8330-9ac2-06c03ed7638d::S2,68da4e5c-4004-8330-9ac2-06c03ed7638d,68da4e5c-4004-8330-9ac2-06c03ed7638d::S2,2,1351,False,False,False,False,True,False,False,95,5
68c6cd39-90dc-832d-a427-1c27fae066f0::68c6cd39-90dc-832d-a427-1c27fae066f0::S1,68c6cd39-90dc-832d-a427-1c27fae066f0,68c6cd39-90dc-832d-a427-1c27fae066f0::S1,24,1359,False,False,False,False,True,False,False,95,5
68d92642-5d24-8321-b3ec-6b93acb53426::68d92642-5d24-8321-b3ec-6b93acb53426::S1,68d92642-5d24-8321-b3ec-6b93acb53426,68d92642-5d24-8321-b3ec-6b93acb53426::S1,2,1372,False,False,False,False,True,False,False,95,5
689f6d77-e3e0-8324-af23-374a352188f4::689f6d77-e3e0-8324-af23-374a352188f4::S2,689f6d77-e3e0-8324-af23-374a352188f4,689f6d77-e3e0-8324-af23-374a352188f4::S2,10,1374,False,False,False,False,True,False,False,95,5
68a71b5c-cb78-8326-a1f2-15c9c897c409::68a71b5c-cb78-8326-a1f2-15c9c897c409::S4,68a71b5c-cb78-8326-a1f2-15c9c897c409,68a71b5c-cb78-8326-a1f2-15c9c897c409::S4,4,1377,False,False,False,False,True,False,False,95,5
68e4add9-ee64-832c-ab38-f2a9c14b2d6f::68e4add9-ee64-832c-ab38-f2a9c14b2d6f::S1,68e4add9-ee64-832c-ab38-f2a9c14b2d6f,68e4add9-ee64-832c-ab38-f2a9c14b2d6f::S1,6,1381,False,False,False,False,True,False,False,95,5
68efd822-9b28-8325-9071-ceabd2afbf86::68efd822-9b28-8325-9071-ceabd2afbf86::S1,68efd822-9b28-8325-9071-ceabd2afbf86,68efd822-9b28-8325-9071-ceabd2afbf86::S1,2,1381,False,False,False,False,True,False,False,95,5
69027db3-faa4-832a-9278-cf36b77be29c::69027db3-faa4-832a-9278-cf36b77be29c::S2,69027db3-faa4-832a-9278-cf36b77be29c,69027db3-faa4-832a-9278-cf36b77be29c::S2,4,1382,False,False,False,False,True,False,False,95,5
686a0d98-268c-8013-b58f-399acc5428f8::686a0d98-268c-8013-b58f-399acc5428f8::S5,686a0d98-268c-8013-b58f-399acc5428f8,686a0d98-268c-8013-b58f-399acc5428f8::S5,4,1385,False,False,False,False,True,False,False,95,5
68a4a1f3-3b58-8329-9fb5-3f3bea3060db::68a4a1f3-3b58-8329-9fb5-3f3bea3060db::S1,68a4a1f3-3b58-8329-9fb5-3f3bea3060db,68a4a1f3-3b58-8329-9fb5-3f3bea3060db::S1,4,1401,False,False,False,False,True,False,False,95,5
688e5dd0-0a4c-832c-81e8-4942ad7f1cd0::688e5dd0-0a4c-832c-81e8-4942ad7f1cd0::S2,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0::S2,2,1402,False,False,False,False,True,False,False,95,5
67ee736e-5e14-8013-8ef6-01a1e1844255::67ee736e-5e14-8013-8ef6-01a1e1844255::S25,67ee736e-5e14-8013-8ef6-01a1e1844255,67ee736e-5e14-8013-8ef6-01a1e1844255::S25,6,1414,False,False,False,False,True,False,False,95,5
689d6aee-0708-8327-97ab-c548fef079a4::689d6aee-0708-8327-97ab-c548fef079a4::S4,689d6aee-0708-8327-97ab-c548fef079a4,689d6aee-0708-8327-97ab-c548fef079a4::S4,14,1417,False,False,False,False,True,False,False,95,5
68a227a7-431c-8321-ac2f-f12f13b72e20::68a227a7-431c-8321-ac2f-f12f13b72e20::S3,68a227a7-431c-8321-ac2f-f12f13b72e20,68a227a7-431c-8321-ac2f-f12f13b72e20::S3,1,1441,False,False,False,False,True,False,False,95,5
68754544-315c-8013-9dd9-66858a3b9351::68754544-315c-8013-9dd9-66858a3b9351::S2,68754544-315c-8013-9dd9-66858a3b9351,68754544-315c-8013-9dd9-66858a3b9351::S2,8,1484,False,False,False,False,True,False,False,95,5
68decbdb-9e80-8326-af1d-00bce64daf4b::68decbdb-9e80-8326-af1d-00bce64daf4b::S4,68decbdb-9e80-8326-af1d-00bce64daf4b,68decbdb-9e80-8326-af1d-00bce64daf4b::S4,6,1487,False,False,False,False,True,False,False,95,5
68655a79-7398-8013-916a-13959720fa0d::68655a79-7398-8013-916a-13959720fa0d::S2,68655a79-7398-8013-916a-13959720fa0d,68655a79-7398-8013-916a-13959720fa0d::S2,6,1499,False,False,False,False,True,False,False,95,5
68cd1d8b-6670-832c-8499-724e41eba648::68cd1d8b-6670-832c-8499-724e41eba648::S1,68cd1d8b-6670-832c-8499-724e41eba648,68cd1d8b-6670-832c-8499-724e41eba648::S1,2,1499,False,False,False,False,True,False,False,95,5
685a38ae-16c8-8013-93d5-bc88f035ce42::685a38ae-16c8-8013-93d5-bc88f035ce42::S16,685a38ae-16c8-8013-93d5-bc88f035ce42,685a38ae-16c8-8013-93d5-bc88f035ce42::S16,20,1516,False,False,False,False,True,False,False,95,5
68ed0b44-d794-8329-a3e9-c8cc76606e1f::68ed0b44-d794-8329-a3e9-c8cc76606e1f::S3,68ed0b44-d794-8329-a3e9-c8cc76606e1f,68ed0b44-d794-8329-a3e9-c8cc76606e1f::S3,6,1538,False,False,False,False,True,False,False,95,5
68f69b08-60f4-8326-8dc4-d0d4377d747c::68f69b08-60f4-8326-8dc4-d0d4377d747c::S1,68f69b08-60f4-8326-8dc4-d0d4377d747c,68f69b08-60f4-8326-8dc4-d0d4377d747c::S1,4,1544,False,False,False,False,True,False,False,95,5
68912035-0aa4-832c-83a9-9971a9926a86::68912035-0aa4-832c-83a9-9971a9926a86::S2,68912035-0aa4-832c-83a9-9971a9926a86,68912035-0aa4-832c-83a9-9971a9926a86::S2,4,1548,False,False,False,False,True,False,False,95,5
68594a2e-7474-8013-ae97-ac8fb654aa89::68594a2e-7474-8013-ae97-ac8fb654aa89::S4,68594a2e-7474-8013-ae97-ac8fb654aa89,68594a2e-7474-8013-ae97-ac8fb654aa89::S4,4,1562,False,False,False,False,True,False,False,95,5
68ed0b44-d794-8329-a3e9-c8cc76606e1f::68ed0b44-d794-8329-a3e9-c8cc76606e1f::S1,68ed0b44-d794-8329-a3e9-c8cc76606e1f,68ed0b44-d794-8329-a3e9-c8cc76606e1f::S1,8,1567,False,False,False,False,True,False,False,95,5
68dd42a1-e83c-832c-9429-762e37064159::68dd42a1-e83c-832c-9429-762e37064159::S1,68dd42a1-e83c-832c-9429-762e37064159,68dd42a1-e83c-832c-9429-762e37064159::S1,4,1578,False,False,False,False,True,False,False,95,5
68a60203-e240-8322-bf21-1f918924e423::68a60203-e240-8322-bf21-1f918924e423::S12,68a60203-e240-8322-bf21-1f918924e423,68a60203-e240-8322-bf21-1f918924e423::S12,11,1589,False,False,False,False,True,False,False,95,5
68a4bc27-3548-832d-9dd3-199d43f37abb::68a4bc27-3548-832d-9dd3-199d43f37abb::S3,68a4bc27-3548-832d-9dd3-199d43f37abb,68a4bc27-3548-832d-9dd3-199d43f37abb::S3,8,1592,False,False,False,False,True,False,False,95,5
67ee736e-5e14-8013-8ef6-01a1e1844255::67ee736e-5e14-8013-8ef6-01a1e1844255::S8,67ee736e-5e14-8013-8ef6-01a1e1844255,67ee736e-5e14-8013-8ef6-01a1e1844255::S8,9,1614,False,False,False,False,True,False,False,95,5
68b66ee1-729c-8323-af6e-b09f60156e52::68b66ee1-729c-8323-af6e-b09f60156e52::S4,68b66ee1-729c-8323-af6e-b09f60156e52,68b66ee1-729c-8323-af6e-b09f60156e52::S4,10,1635,False,False,False,False,True,False,False,95,5
68579923-7c34-8013-bfc4-09aad8e99cd3::68579923-7c34-8013-bfc4-09aad8e99cd3::S15,68579923-7c34-8013-bfc4-09aad8e99cd3,68579923-7c34-8013-bfc4-09aad8e99cd3::S15,6,1641,False,False,False,False,True,False,False,95,5
68e15d36-63d8-8327-8ab9-ea9fd8367862::68e15d36-63d8-8327-8ab9-ea9fd8367862::S1,68e15d36-63d8-8327-8ab9-ea9fd8367862,68e15d36-63d8-8327-8ab9-ea9fd8367862::S1,4,1647,False,False,False,False,True,False,False,95,5
6860c0e3-fe18-8013-b95e-78bc34966199::6860c0e3-fe18-8013-b95e-78bc34966199::S3,6860c0e3-fe18-8013-b95e-78bc34966199,6860c0e3-fe18-8013-b95e-78bc34966199::S3,5,1659,False,False,False,False,True,False,False,95,5
68f30e6c-08dc-8327-8580-c3f665600b50::68f30e6c-08dc-8327-8580-c3f665600b50::S6,68f30e6c-08dc-8327-8580-c3f665600b50,68f30e6c-08dc-8327-8580-c3f665600b50::S6,4,1661,False,False,False,False,True,False,False,95,5
68f6b281-7e10-832c-93f3-9a8e04590c04::68f6b281-7e10-832c-93f3-9a8e04590c04::S2,68f6b281-7e10-832c-93f3-9a8e04590c04,68f6b281-7e10-832c-93f3-9a8e04590c04::S2,10,1677,False,False,False,False,True,False,False,95,5
68dcc969-596c-8325-bb9d-f434c4df7e54::68dcc969-596c-8325-bb9d-f434c4df7e54::S1,68dcc969-596c-8325-bb9d-f434c4df7e54,68dcc969-596c-8325-bb9d-f434c4df7e54::S1,8,1692,False,False,False,False,True,False,False,95,5
689ce9a0-cc34-832a-b0ec-463424c95ac7::689ce9a0-cc34-832a-b0ec-463424c95ac7::S3,689ce9a0-cc34-832a-b0ec-463424c95ac7,689ce9a0-cc34-832a-b0ec-463424c95ac7::S3,8,1697,False,False,False,False,True,False,False,95,5
68754f66-9ba8-8013-a849-5b02cb2bace9::68754f66-9ba8-8013-a849-5b02cb2bace9::S5,68754f66-9ba8-8013-a849-5b02cb2bace9,68754f66-9ba8-8013-a849-5b02cb2bace9::S5,3,1702,False,False,False,False,True,False,False,95,5
6860f9fc-8944-8013-94ec-8f870b38a91a::6860f9fc-8944-8013-94ec-8f870b38a91a::S1,6860f9fc-8944-8013-94ec-8f870b38a91a,6860f9fc-8944-8013-94ec-8f870b38a91a::S1,4,1706,False,False,False,False,True,False,False,95,5
69057c66-a7e8-8328-855e-2b0564359f9f::69057c66-a7e8-8328-855e-2b0564359f9f::S1,69057c66-a7e8-8328-855e-2b0564359f9f,69057c66-a7e8-8328-855e-2b0564359f9f::S1,2,1710,False,False,False,False,True,False,False,95,5
