pack_id,chapter_id,session_id,turn_count,token_est,too_long_flag,prompt_injection_flag,pii_email,pii_url,pii_phone,pii_api_key,codeblock_flag,llm_readability_score,penalty
6878fe19-030c-8013-9c4e-6ac7057e0895::6878fe19-030c-8013-9c4e-6ac7057e0895::S7,6878fe19-030c-8013-9c4e-6ac7057e0895,6878fe19-030c-8013-9c4e-6ac7057e0895::S7,8,2282,False,False,False,False,True,False,False,95,5
6878fe19-030c-8013-9c4e-6ac7057e0895::6878fe19-030c-8013-9c4e-6ac7057e0895::S8,6878fe19-030c-8013-9c4e-6ac7057e0895,6878fe19-030c-8013-9c4e-6ac7057e0895::S8,8,1170,False,False,False,False,True,False,False,95,5
6878fe19-030c-8013-9c4e-6ac7057e0895::6878fe19-030c-8013-9c4e-6ac7057e0895::S9,6878fe19-030c-8013-9c4e-6ac7057e0895,6878fe19-030c-8013-9c4e-6ac7057e0895::S9,6,5341,False,False,False,True,True,False,False,90,10
687916ec-66cc-8013-8c2c-d390a1bdd402::687916ec-66cc-8013-8c2c-d390a1bdd402::S1,687916ec-66cc-8013-8c2c-d390a1bdd402,687916ec-66cc-8013-8c2c-d390a1bdd402::S1,28,2558,False,False,False,False,True,False,True,90,10
687916ec-66cc-8013-8c2c-d390a1bdd402::687916ec-66cc-8013-8c2c-d390a1bdd402::S2,687916ec-66cc-8013-8c2c-d390a1bdd402,687916ec-66cc-8013-8c2c-d390a1bdd402::S2,10,673,False,False,False,False,True,False,False,95,5
68791d1a-c6cc-8013-804b-140bce091fdb::68791d1a-c6cc-8013-804b-140bce091fdb::S1,68791d1a-c6cc-8013-804b-140bce091fdb,68791d1a-c6cc-8013-804b-140bce091fdb::S1,131,39487,False,True,False,True,True,False,True,40,60
68791d1a-c6cc-8013-804b-140bce091fdb::68791d1a-c6cc-8013-804b-140bce091fdb::S2,68791d1a-c6cc-8013-804b-140bce091fdb,68791d1a-c6cc-8013-804b-140bce091fdb::S2,6,1821,False,True,False,False,True,False,False,65,35
68791d1a-c6cc-8013-804b-140bce091fdb::68791d1a-c6cc-8013-804b-140bce091fdb::S3,68791d1a-c6cc-8013-804b-140bce091fdb,68791d1a-c6cc-8013-804b-140bce091fdb::S3,13,2052,False,False,False,False,True,False,True,90,10
68791d1a-c6cc-8013-804b-140bce091fdb::68791d1a-c6cc-8013-804b-140bce091fdb::S4,68791d1a-c6cc-8013-804b-140bce091fdb,68791d1a-c6cc-8013-804b-140bce091fdb::S4,10,1714,False,True,False,False,True,False,True,60,40
68791d1a-c6cc-8013-804b-140bce091fdb::68791d1a-c6cc-8013-804b-140bce091fdb::S5,68791d1a-c6cc-8013-804b-140bce091fdb,68791d1a-c6cc-8013-804b-140bce091fdb::S5,8,7470,False,False,False,True,True,False,True,85,15
68793e21-9894-8013-9533-b07de319eea0::68793e21-9894-8013-9533-b07de319eea0::S1,68793e21-9894-8013-9533-b07de319eea0,68793e21-9894-8013-9533-b07de319eea0::S1,42,9404,False,False,False,False,True,False,False,95,5
6879559c-eafc-8013-8d05-ff34ed6c76be::6879559c-eafc-8013-8d05-ff34ed6c76be::S1,6879559c-eafc-8013-8d05-ff34ed6c76be,6879559c-eafc-8013-8d05-ff34ed6c76be::S1,6,251,False,False,False,False,True,False,False,95,5
687f137e-7ae0-832a-8454-98ffe3329340::687f137e-7ae0-832a-8454-98ffe3329340::S1,687f137e-7ae0-832a-8454-98ffe3329340,687f137e-7ae0-832a-8454-98ffe3329340::S1,6,767,False,False,False,True,True,False,False,90,10
687f17f1-75c4-8328-8716-406506fc5eb8::687f17f1-75c4-8328-8716-406506fc5eb8::S1,687f17f1-75c4-8328-8716-406506fc5eb8,687f17f1-75c4-8328-8716-406506fc5eb8::S1,6,621,False,False,False,True,True,False,False,90,10
687fd7b8-0a3c-8013-b764-3861401a691e::687fd7b8-0a3c-8013-b764-3861401a691e::S1,687fd7b8-0a3c-8013-b764-3861401a691e,687fd7b8-0a3c-8013-b764-3861401a691e::S1,22,2452,False,False,False,True,True,False,False,90,10
687fdb7e-e860-8013-8c23-58bea421f219::687fdb7e-e860-8013-8c23-58bea421f219::S1,687fdb7e-e860-8013-8c23-58bea421f219,687fdb7e-e860-8013-8c23-58bea421f219::S1,2,350,False,False,False,False,True,False,False,95,5
68813f03-3608-8325-ad07-ded79f5f0409::68813f03-3608-8325-ad07-ded79f5f0409::S1,68813f03-3608-8325-ad07-ded79f5f0409,68813f03-3608-8325-ad07-ded79f5f0409::S1,14,4114,False,False,False,False,True,False,False,95,5
68813f03-3608-8325-ad07-ded79f5f0409::68813f03-3608-8325-ad07-ded79f5f0409::S2,68813f03-3608-8325-ad07-ded79f5f0409,68813f03-3608-8325-ad07-ded79f5f0409::S2,22,10106,False,False,False,False,True,False,True,90,10
68813f03-3608-8325-ad07-ded79f5f0409::68813f03-3608-8325-ad07-ded79f5f0409::S3,68813f03-3608-8325-ad07-ded79f5f0409,68813f03-3608-8325-ad07-ded79f5f0409::S3,26,13991,False,False,False,True,True,False,True,85,15
68813f03-3608-8325-ad07-ded79f5f0409::68813f03-3608-8325-ad07-ded79f5f0409::S4,68813f03-3608-8325-ad07-ded79f5f0409,68813f03-3608-8325-ad07-ded79f5f0409::S4,18,2592,False,False,False,False,True,False,False,95,5
68813f03-3608-8325-ad07-ded79f5f0409::68813f03-3608-8325-ad07-ded79f5f0409::S5,68813f03-3608-8325-ad07-ded79f5f0409,68813f03-3608-8325-ad07-ded79f5f0409::S5,2,1285,False,False,False,True,True,False,True,85,15
68813f03-3608-8325-ad07-ded79f5f0409::68813f03-3608-8325-ad07-ded79f5f0409::S6,68813f03-3608-8325-ad07-ded79f5f0409,68813f03-3608-8325-ad07-ded79f5f0409::S6,2,445,False,False,False,False,True,False,False,95,5
6881cb57-6bac-8323-8124-345cf69c442a::6881cb57-6bac-8323-8124-345cf69c442a::S1,6881cb57-6bac-8323-8124-345cf69c442a,6881cb57-6bac-8323-8124-345cf69c442a::S1,21,4848,False,False,False,False,True,False,False,95,5
6881cb57-6bac-8323-8124-345cf69c442a::6881cb57-6bac-8323-8124-345cf69c442a::S2,6881cb57-6bac-8323-8124-345cf69c442a,6881cb57-6bac-8323-8124-345cf69c442a::S2,4,397,False,False,False,False,True,False,False,95,5
6881df74-c5a8-8324-807d-ed60023699de::6881df74-c5a8-8324-807d-ed60023699de::S1,6881df74-c5a8-8324-807d-ed60023699de,6881df74-c5a8-8324-807d-ed60023699de::S1,12,13535,False,False,False,False,True,False,True,90,10
6881df74-c5a8-8324-807d-ed60023699de::6881df74-c5a8-8324-807d-ed60023699de::S2,6881df74-c5a8-8324-807d-ed60023699de,6881df74-c5a8-8324-807d-ed60023699de::S2,4,994,False,False,False,False,True,False,False,95,5
6881df74-c5a8-8324-807d-ed60023699de::6881df74-c5a8-8324-807d-ed60023699de::S3,6881df74-c5a8-8324-807d-ed60023699de,6881df74-c5a8-8324-807d-ed60023699de::S3,10,1599,False,False,False,False,True,False,True,90,10
6881df74-c5a8-8324-807d-ed60023699de::6881df74-c5a8-8324-807d-ed60023699de::S4,6881df74-c5a8-8324-807d-ed60023699de,6881df74-c5a8-8324-807d-ed60023699de::S4,2,580,False,False,False,False,True,False,False,95,5
6881df74-c5a8-8324-807d-ed60023699de::6881df74-c5a8-8324-807d-ed60023699de::S5,6881df74-c5a8-8324-807d-ed60023699de,6881df74-c5a8-8324-807d-ed60023699de::S5,29,6886,False,False,False,False,True,False,True,90,10
68826d7a-8a3c-832f-8ed6-f79178bb8a5a::68826d7a-8a3c-832f-8ed6-f79178bb8a5a::S1,68826d7a-8a3c-832f-8ed6-f79178bb8a5a,68826d7a-8a3c-832f-8ed6-f79178bb8a5a::S1,18,9045,False,False,False,True,True,False,True,85,15
68826d7a-8a3c-832f-8ed6-f79178bb8a5a::68826d7a-8a3c-832f-8ed6-f79178bb8a5a::S2,68826d7a-8a3c-832f-8ed6-f79178bb8a5a,68826d7a-8a3c-832f-8ed6-f79178bb8a5a::S2,2,243,False,False,False,False,True,False,False,95,5
68827f80-d05c-8329-a380-ee2f65856b23::68827f80-d05c-8329-a380-ee2f65856b23::S1,68827f80-d05c-8329-a380-ee2f65856b23,68827f80-d05c-8329-a380-ee2f65856b23::S1,65,6837,False,False,False,False,True,False,False,95,5
68829373-6220-8320-aad2-78361f59e45e::68829373-6220-8320-aad2-78361f59e45e::S1,68829373-6220-8320-aad2-78361f59e45e,68829373-6220-8320-aad2-78361f59e45e::S1,28,3548,False,False,False,False,True,False,False,95,5
68829a4e-0414-8325-918a-65e49042a0cb::68829a4e-0414-8325-918a-65e49042a0cb::S1,68829a4e-0414-8325-918a-65e49042a0cb,68829a4e-0414-8325-918a-65e49042a0cb::S1,34,4618,False,False,False,False,True,False,False,95,5
6883db4e-8338-8333-8a98-b0ee99436609::6883db4e-8338-8333-8a98-b0ee99436609::S1,6883db4e-8338-8333-8a98-b0ee99436609,6883db4e-8338-8333-8a98-b0ee99436609::S1,34,4618,False,False,False,False,True,False,False,95,5
6883db4e-8338-8333-8a98-b0ee99436609::6883db4e-8338-8333-8a98-b0ee99436609::S2,6883db4e-8338-8333-8a98-b0ee99436609,6883db4e-8338-8333-8a98-b0ee99436609::S2,10,2120,False,False,False,False,True,False,False,95,5
6883de9d-4764-8328-bdc4-9b05dd473021::6883de9d-4764-8328-bdc4-9b05dd473021::S1,6883de9d-4764-8328-bdc4-9b05dd473021,6883de9d-4764-8328-bdc4-9b05dd473021::S1,28,3548,False,False,False,False,True,False,False,95,5
6883de9d-4764-8328-bdc4-9b05dd473021::6883de9d-4764-8328-bdc4-9b05dd473021::S2,6883de9d-4764-8328-bdc4-9b05dd473021,6883de9d-4764-8328-bdc4-9b05dd473021::S2,28,4661,False,False,False,False,True,False,False,95,5
6883de9d-4764-8328-bdc4-9b05dd473021::6883de9d-4764-8328-bdc4-9b05dd473021::S3,6883de9d-4764-8328-bdc4-9b05dd473021,6883de9d-4764-8328-bdc4-9b05dd473021::S3,4,371,False,False,False,False,True,False,False,95,5
6883e321-9414-8331-b2dc-477d596886a1::6883e321-9414-8331-b2dc-477d596886a1::S1,6883e321-9414-8331-b2dc-477d596886a1,6883e321-9414-8331-b2dc-477d596886a1::S1,38,15030,False,False,False,False,True,False,False,95,5
688452c4-76dc-832a-a1bd-2b42b8fa1d36::688452c4-76dc-832a-a1bd-2b42b8fa1d36::S1,688452c4-76dc-832a-a1bd-2b42b8fa1d36,688452c4-76dc-832a-a1bd-2b42b8fa1d36::S1,38,15030,False,False,False,False,True,False,False,95,5
688452c4-76dc-832a-a1bd-2b42b8fa1d36::688452c4-76dc-832a-a1bd-2b42b8fa1d36::S2,688452c4-76dc-832a-a1bd-2b42b8fa1d36,688452c4-76dc-832a-a1bd-2b42b8fa1d36::S2,2,957,False,False,False,False,True,False,True,90,10
688452c4-76dc-832a-a1bd-2b42b8fa1d36::688452c4-76dc-832a-a1bd-2b42b8fa1d36::S3,688452c4-76dc-832a-a1bd-2b42b8fa1d36,688452c4-76dc-832a-a1bd-2b42b8fa1d36::S3,4,536,False,False,False,False,True,False,False,95,5
68845413-e0b0-832a-9b59-2a78833d6343::68845413-e0b0-832a-9b59-2a78833d6343::S1,68845413-e0b0-832a-9b59-2a78833d6343,68845413-e0b0-832a-9b59-2a78833d6343::S1,57,14855,False,False,False,False,True,False,False,95,5
68845413-e0b0-832a-9b59-2a78833d6343::68845413-e0b0-832a-9b59-2a78833d6343::S2,68845413-e0b0-832a-9b59-2a78833d6343,68845413-e0b0-832a-9b59-2a78833d6343::S2,90,24590,False,True,False,False,True,False,True,45,55
68845413-e0b0-832a-9b59-2a78833d6343::68845413-e0b0-832a-9b59-2a78833d6343::S3,68845413-e0b0-832a-9b59-2a78833d6343,68845413-e0b0-832a-9b59-2a78833d6343::S3,20,10356,False,False,False,True,True,False,False,90,10
68845413-e0b0-832a-9b59-2a78833d6343::68845413-e0b0-832a-9b59-2a78833d6343::S4,68845413-e0b0-832a-9b59-2a78833d6343,68845413-e0b0-832a-9b59-2a78833d6343::S4,9,3638,False,False,False,False,True,False,False,95,5
6884578f-b954-8328-aeb1-ed82b6f93172::6884578f-b954-8328-aeb1-ed82b6f93172::S1,6884578f-b954-8328-aeb1-ed82b6f93172,6884578f-b954-8328-aeb1-ed82b6f93172::S1,78,31364,False,False,True,True,True,False,True,65,35
68850a3f-0218-8322-924f-2fe00ff2a12f::68850a3f-0218-8322-924f-2fe00ff2a12f::S1,68850a3f-0218-8322-924f-2fe00ff2a12f,68850a3f-0218-8322-924f-2fe00ff2a12f::S1,2,408,False,False,False,True,True,False,False,90,10
68850a3f-0218-8322-924f-2fe00ff2a12f::68850a3f-0218-8322-924f-2fe00ff2a12f::S2,68850a3f-0218-8322-924f-2fe00ff2a12f,68850a3f-0218-8322-924f-2fe00ff2a12f::S2,12,1325,False,False,False,False,True,False,False,95,5
68855820-1328-832c-8559-fcf18dbd43ea::68855820-1328-832c-8559-fcf18dbd43ea::S1,68855820-1328-832c-8559-fcf18dbd43ea,68855820-1328-832c-8559-fcf18dbd43ea::S1,16,2152,False,False,False,False,True,False,False,95,5
68855820-1328-832c-8559-fcf18dbd43ea::68855820-1328-832c-8559-fcf18dbd43ea::S2,68855820-1328-832c-8559-fcf18dbd43ea,68855820-1328-832c-8559-fcf18dbd43ea::S2,4,713,False,False,False,False,True,False,False,95,5
68855820-1328-832c-8559-fcf18dbd43ea::68855820-1328-832c-8559-fcf18dbd43ea::S3,68855820-1328-832c-8559-fcf18dbd43ea,68855820-1328-832c-8559-fcf18dbd43ea::S3,21,3140,False,False,False,False,True,False,False,95,5
68855820-1328-832c-8559-fcf18dbd43ea::68855820-1328-832c-8559-fcf18dbd43ea::S4,68855820-1328-832c-8559-fcf18dbd43ea,68855820-1328-832c-8559-fcf18dbd43ea::S4,21,3464,False,False,False,True,True,False,False,90,10
68855820-1328-832c-8559-fcf18dbd43ea::68855820-1328-832c-8559-fcf18dbd43ea::S5,68855820-1328-832c-8559-fcf18dbd43ea,68855820-1328-832c-8559-fcf18dbd43ea::S5,24,2718,False,False,False,False,True,False,False,95,5
68855820-1328-832c-8559-fcf18dbd43ea::68855820-1328-832c-8559-fcf18dbd43ea::S6,68855820-1328-832c-8559-fcf18dbd43ea,68855820-1328-832c-8559-fcf18dbd43ea::S6,8,1070,False,True,False,False,True,False,True,60,40
6885f058-5f60-8324-a1de-b0120da58776::6885f058-5f60-8324-a1de-b0120da58776::S1,6885f058-5f60-8324-a1de-b0120da58776,6885f058-5f60-8324-a1de-b0120da58776::S1,10,2656,False,False,False,True,True,False,True,85,15
6885f058-5f60-8324-a1de-b0120da58776::6885f058-5f60-8324-a1de-b0120da58776::S2,6885f058-5f60-8324-a1de-b0120da58776,6885f058-5f60-8324-a1de-b0120da58776::S2,3,1077,False,False,False,False,True,False,False,95,5
6886490b-05c8-8325-9179-664caae7d879::6886490b-05c8-8325-9179-664caae7d879::S1,6886490b-05c8-8325-9179-664caae7d879,6886490b-05c8-8325-9179-664caae7d879::S1,52,8745,False,False,False,False,True,False,True,90,10
6886490b-05c8-8325-9179-664caae7d879::6886490b-05c8-8325-9179-664caae7d879::S2,6886490b-05c8-8325-9179-664caae7d879,6886490b-05c8-8325-9179-664caae7d879::S2,7,2517,False,False,False,False,True,False,True,90,10
6886490b-05c8-8325-9179-664caae7d879::6886490b-05c8-8325-9179-664caae7d879::S3,6886490b-05c8-8325-9179-664caae7d879,6886490b-05c8-8325-9179-664caae7d879::S3,4,831,False,False,False,False,True,False,False,95,5
68866c18-df1c-832b-9a8a-e497b45b0e5f::68866c18-df1c-832b-9a8a-e497b45b0e5f::S1,68866c18-df1c-832b-9a8a-e497b45b0e5f,68866c18-df1c-832b-9a8a-e497b45b0e5f::S1,48,16645,False,False,False,False,True,False,True,90,10
688694b8-d688-832f-a53d-0b3cc389dd1f::688694b8-d688-832f-a53d-0b3cc389dd1f::S1,688694b8-d688-832f-a53d-0b3cc389dd1f,688694b8-d688-832f-a53d-0b3cc389dd1f::S1,17,6442,False,False,False,False,True,False,True,90,10
688694b8-d688-832f-a53d-0b3cc389dd1f::688694b8-d688-832f-a53d-0b3cc389dd1f::S2,688694b8-d688-832f-a53d-0b3cc389dd1f,688694b8-d688-832f-a53d-0b3cc389dd1f::S2,34,5861,False,False,False,False,True,False,False,95,5
688694b8-d688-832f-a53d-0b3cc389dd1f::688694b8-d688-832f-a53d-0b3cc389dd1f::S3,688694b8-d688-832f-a53d-0b3cc389dd1f,688694b8-d688-832f-a53d-0b3cc389dd1f::S3,11,2869,False,False,False,False,True,False,False,95,5
6887be8c-17dc-832a-b04b-34d970177888::6887be8c-17dc-832a-b04b-34d970177888::S1,6887be8c-17dc-832a-b04b-34d970177888,6887be8c-17dc-832a-b04b-34d970177888::S1,28,7615,False,True,False,False,True,False,False,65,35
6887ca43-ecbc-8333-a147-102a145ff635::6887ca43-ecbc-8333-a147-102a145ff635::S1,6887ca43-ecbc-8333-a147-102a145ff635,6887ca43-ecbc-8333-a147-102a145ff635::S1,12,5087,False,False,False,False,True,False,False,95,5
6887ca43-ecbc-8333-a147-102a145ff635::6887ca43-ecbc-8333-a147-102a145ff635::S2,6887ca43-ecbc-8333-a147-102a145ff635,6887ca43-ecbc-8333-a147-102a145ff635::S2,34,14929,False,True,False,False,True,False,True,60,40
688869d9-70ec-832c-8238-732a8141861f::688869d9-70ec-832c-8238-732a8141861f::S1,688869d9-70ec-832c-8238-732a8141861f,688869d9-70ec-832c-8238-732a8141861f::S1,73,24126,False,False,False,False,True,False,True,75,25
688898f7-83fc-8324-b4a4-baf353205da8::688898f7-83fc-8324-b4a4-baf353205da8::S1,688898f7-83fc-8324-b4a4-baf353205da8,688898f7-83fc-8324-b4a4-baf353205da8::S1,5,187,False,False,False,False,True,False,False,95,5
688898f7-83fc-8324-b4a4-baf353205da8::688898f7-83fc-8324-b4a4-baf353205da8::S2,688898f7-83fc-8324-b4a4-baf353205da8,688898f7-83fc-8324-b4a4-baf353205da8::S2,6,2881,False,False,False,False,True,False,False,95,5
688898f7-83fc-8324-b4a4-baf353205da8::688898f7-83fc-8324-b4a4-baf353205da8::S3,688898f7-83fc-8324-b4a4-baf353205da8,688898f7-83fc-8324-b4a4-baf353205da8::S3,16,12970,False,True,False,True,True,False,True,55,45
688898f7-83fc-8324-b4a4-baf353205da8::688898f7-83fc-8324-b4a4-baf353205da8::S4,688898f7-83fc-8324-b4a4-baf353205da8,688898f7-83fc-8324-b4a4-baf353205da8::S4,12,7211,False,False,False,True,True,False,True,85,15
688898f7-83fc-8324-b4a4-baf353205da8::688898f7-83fc-8324-b4a4-baf353205da8::S5,688898f7-83fc-8324-b4a4-baf353205da8,688898f7-83fc-8324-b4a4-baf353205da8::S5,2,550,False,False,False,False,True,False,False,95,5
688898f7-83fc-8324-b4a4-baf353205da8::688898f7-83fc-8324-b4a4-baf353205da8::S6,688898f7-83fc-8324-b4a4-baf353205da8,688898f7-83fc-8324-b4a4-baf353205da8::S6,6,10193,False,False,False,False,True,False,False,95,5
68889b38-9d30-832a-96ed-a2b828953681::68889b38-9d30-832a-96ed-a2b828953681::S1,68889b38-9d30-832a-96ed-a2b828953681,68889b38-9d30-832a-96ed-a2b828953681::S1,9,1057,False,False,False,False,True,False,False,95,5
68889b38-9d30-832a-96ed-a2b828953681::68889b38-9d30-832a-96ed-a2b828953681::S2,68889b38-9d30-832a-96ed-a2b828953681,68889b38-9d30-832a-96ed-a2b828953681::S2,14,2546,False,False,False,True,True,False,False,90,10
6889410b-2040-8331-83e4-72ec6939c0a1::6889410b-2040-8331-83e4-72ec6939c0a1::S1,6889410b-2040-8331-83e4-72ec6939c0a1,6889410b-2040-8331-83e4-72ec6939c0a1::S1,27,16336,False,False,False,False,True,False,False,95,5
6889410b-2040-8331-83e4-72ec6939c0a1::6889410b-2040-8331-83e4-72ec6939c0a1::S2,6889410b-2040-8331-83e4-72ec6939c0a1,6889410b-2040-8331-83e4-72ec6939c0a1::S2,8,8835,False,False,False,False,True,False,False,95,5
6889410b-2040-8331-83e4-72ec6939c0a1::6889410b-2040-8331-83e4-72ec6939c0a1::S3,6889410b-2040-8331-83e4-72ec6939c0a1,6889410b-2040-8331-83e4-72ec6939c0a1::S3,1,81,False,False,False,False,True,False,False,95,5
6889410b-2040-8331-83e4-72ec6939c0a1::6889410b-2040-8331-83e4-72ec6939c0a1::S4,6889410b-2040-8331-83e4-72ec6939c0a1,6889410b-2040-8331-83e4-72ec6939c0a1::S4,1,1084,False,False,False,False,True,False,False,95,5
6889455e-1028-8324-80c2-f489cafc3e53::6889455e-1028-8324-80c2-f489cafc3e53::S1,6889455e-1028-8324-80c2-f489cafc3e53,6889455e-1028-8324-80c2-f489cafc3e53::S1,18,4545,False,False,False,False,True,False,False,95,5
6889455e-1028-8324-80c2-f489cafc3e53::6889455e-1028-8324-80c2-f489cafc3e53::S2,6889455e-1028-8324-80c2-f489cafc3e53,6889455e-1028-8324-80c2-f489cafc3e53::S2,49,4357,False,False,False,False,True,False,False,95,5
6889490e-ea5c-832e-aeb4-6e951c62f10f::6889490e-ea5c-832e-aeb4-6e951c62f10f::S1,6889490e-ea5c-832e-aeb4-6e951c62f10f,6889490e-ea5c-832e-aeb4-6e951c62f10f::S1,22,7442,False,False,False,False,True,False,False,95,5
6889490e-ea5c-832e-aeb4-6e951c62f10f::6889490e-ea5c-832e-aeb4-6e951c62f10f::S2,6889490e-ea5c-832e-aeb4-6e951c62f10f,6889490e-ea5c-832e-aeb4-6e951c62f10f::S2,12,4025,False,False,False,False,True,False,False,95,5
6889490e-ea5c-832e-aeb4-6e951c62f10f::6889490e-ea5c-832e-aeb4-6e951c62f10f::S3,6889490e-ea5c-832e-aeb4-6e951c62f10f,6889490e-ea5c-832e-aeb4-6e951c62f10f::S3,50,14071,False,False,False,True,True,False,True,85,15
6889490e-ea5c-832e-aeb4-6e951c62f10f::6889490e-ea5c-832e-aeb4-6e951c62f10f::S4,6889490e-ea5c-832e-aeb4-6e951c62f10f,6889490e-ea5c-832e-aeb4-6e951c62f10f::S4,24,23125,False,False,False,False,True,False,False,80,20
688af3ce-0904-832f-ac97-9634b69c65d3::688af3ce-0904-832f-ac97-9634b69c65d3::S1,688af3ce-0904-832f-ac97-9634b69c65d3,688af3ce-0904-832f-ac97-9634b69c65d3::S1,95,32350,False,True,False,False,True,False,True,45,55
688b035a-456c-8329-8f9b-9fc359237238::688b035a-456c-8329-8f9b-9fc359237238::S1,688b035a-456c-8329-8f9b-9fc359237238,688b035a-456c-8329-8f9b-9fc359237238::S1,8,2695,False,False,False,False,True,False,False,95,5
688b035a-456c-8329-8f9b-9fc359237238::688b035a-456c-8329-8f9b-9fc359237238::S2,688b035a-456c-8329-8f9b-9fc359237238,688b035a-456c-8329-8f9b-9fc359237238::S2,2,908,False,False,False,False,True,False,False,95,5
688b398f-94dc-8325-9b83-d6b6b6687e4b::688b398f-94dc-8325-9b83-d6b6b6687e4b::S1,688b398f-94dc-8325-9b83-d6b6b6687e4b,688b398f-94dc-8325-9b83-d6b6b6687e4b::S1,4,1237,False,False,False,False,True,False,False,95,5
688b398f-94dc-8325-9b83-d6b6b6687e4b::688b398f-94dc-8325-9b83-d6b6b6687e4b::S2,688b398f-94dc-8325-9b83-d6b6b6687e4b,688b398f-94dc-8325-9b83-d6b6b6687e4b::S2,15,17642,False,False,False,False,True,False,False,95,5
688b4adb-dc6c-8327-98af-a69ceceacdc7::688b4adb-dc6c-8327-98af-a69ceceacdc7::S1,688b4adb-dc6c-8327-98af-a69ceceacdc7,688b4adb-dc6c-8327-98af-a69ceceacdc7::S1,10,2842,False,False,False,False,True,False,False,95,5
688b537a-c050-8320-b8a6-3091978c81c2::688b537a-c050-8320-b8a6-3091978c81c2::S1,688b537a-c050-8320-b8a6-3091978c81c2,688b537a-c050-8320-b8a6-3091978c81c2::S1,5,719,False,False,False,False,True,False,False,95,5
688b537a-c050-8320-b8a6-3091978c81c2::688b537a-c050-8320-b8a6-3091978c81c2::S2,688b537a-c050-8320-b8a6-3091978c81c2,688b537a-c050-8320-b8a6-3091978c81c2::S2,4,437,False,False,False,False,True,False,False,95,5
688b537a-c050-8320-b8a6-3091978c81c2::688b537a-c050-8320-b8a6-3091978c81c2::S3,688b537a-c050-8320-b8a6-3091978c81c2,688b537a-c050-8320-b8a6-3091978c81c2::S3,2,549,False,False,False,False,True,False,False,95,5
688b74a7-8978-8328-91d6-99e829a6093d::688b74a7-8978-8328-91d6-99e829a6093d::S1,688b74a7-8978-8328-91d6-99e829a6093d,688b74a7-8978-8328-91d6-99e829a6093d::S1,2,604,False,False,False,False,True,False,False,95,5
688ba40e-3c6c-8327-ae98-e22d3724f7a0::688ba40e-3c6c-8327-ae98-e22d3724f7a0::S1,688ba40e-3c6c-8327-ae98-e22d3724f7a0,688ba40e-3c6c-8327-ae98-e22d3724f7a0::S1,26,3626,False,False,False,False,True,False,False,95,5
688ba867-eddc-8329-b715-9f86730e6f8d::688ba867-eddc-8329-b715-9f86730e6f8d::S1,688ba867-eddc-8329-b715-9f86730e6f8d,688ba867-eddc-8329-b715-9f86730e6f8d::S1,13,888,False,False,False,False,True,False,False,95,5
688baa5b-6b90-832f-86a6-2417c0c1be9c::688baa5b-6b90-832f-86a6-2417c0c1be9c::S1,688baa5b-6b90-832f-86a6-2417c0c1be9c,688baa5b-6b90-832f-86a6-2417c0c1be9c::S1,2,435,False,False,False,False,True,False,False,95,5
688baaca-7e1c-8325-a402-320725760783::688baaca-7e1c-8325-a402-320725760783::S1,688baaca-7e1c-8325-a402-320725760783,688baaca-7e1c-8325-a402-320725760783::S1,6,1996,False,False,False,False,True,False,True,90,10
688bae8e-95c8-8320-bdee-a0c3420c339a::688bae8e-95c8-8320-bdee-a0c3420c339a::S1,688bae8e-95c8-8320-bdee-a0c3420c339a,688bae8e-95c8-8320-bdee-a0c3420c339a::S1,3,657,False,False,False,False,True,False,False,95,5
688bb0a4-cb74-8325-af25-2e385d6140ab::688bb0a4-cb74-8325-af25-2e385d6140ab::S1,688bb0a4-cb74-8325-af25-2e385d6140ab,688bb0a4-cb74-8325-af25-2e385d6140ab::S1,19,3044,False,False,False,False,True,False,False,95,5
688bb7aa-ec2c-832a-b927-c2fdc8b1e6b2::688bb7aa-ec2c-832a-b927-c2fdc8b1e6b2::S1,688bb7aa-ec2c-832a-b927-c2fdc8b1e6b2,688bb7aa-ec2c-832a-b927-c2fdc8b1e6b2::S1,3,599,False,False,False,False,True,False,False,95,5
688bb804-b590-8320-8312-50ca78bd7776::688bb804-b590-8320-8312-50ca78bd7776::S1,688bb804-b590-8320-8312-50ca78bd7776,688bb804-b590-8320-8312-50ca78bd7776::S1,6,2080,False,False,False,True,True,False,False,90,10
688bbd1c-8358-8330-b835-0b89a144cb85::688bbd1c-8358-8330-b835-0b89a144cb85::S1,688bbd1c-8358-8330-b835-0b89a144cb85,688bbd1c-8358-8330-b835-0b89a144cb85::S1,2,556,False,False,False,False,True,False,False,95,5
688bc1d2-a310-8333-b40a-0951700b4f58::688bc1d2-a310-8333-b40a-0951700b4f58::S1,688bc1d2-a310-8333-b40a-0951700b4f58,688bc1d2-a310-8333-b40a-0951700b4f58::S1,16,4716,False,False,False,True,True,False,True,85,15
688bc454-c4e0-8327-bfcc-858333004ff7::688bc454-c4e0-8327-bfcc-858333004ff7::S1,688bc454-c4e0-8327-bfcc-858333004ff7,688bc454-c4e0-8327-bfcc-858333004ff7::S1,1,143,False,False,False,False,True,False,False,95,5
688c4b31-bf94-832c-9fdd-0ddc76890892::688c4b31-bf94-832c-9fdd-0ddc76890892::S1,688c4b31-bf94-832c-9fdd-0ddc76890892,688c4b31-bf94-832c-9fdd-0ddc76890892::S1,58,38764,False,True,False,True,True,False,True,40,60
